,Potencial Retardador,Corriente,Desfasaje,X,Y,EscTemporal,EscAmplitud,Fecha de medicion,Tiempo Integracion,Frec de Señal,Tiempo de espera
73,1.9849246231155777,4.221e-11,-65.19,1.77104e-11,-3.83162e-11,10,14,,,,
74,2.0326633165829144,4.29135e-11,-65.61,1.77175e-11,-3.90872e-11,10,14,,,,
75,2.080402010050251,4.36524e-11,-65.988,1.77601e-11,-3.98794e-11,10,14,,,,
76,2.128140703517588,4.42244e-11,-66.504,1.76322e-11,-4.05616e-11,10,14,,,,
77,2.1758793969849246,4.49705e-11,-66.816,1.77033e-11,-4.13396e-11,10,14,,,,
78,2.2236180904522613,4.5745e-11,-67.188,1.77353e-11,-4.21745e-11,10,14,,,,
79,2.271356783919598,4.63418e-11,-67.368,1.78312e-11,-4.27749e-11,10,14,,,,
80,2.3190954773869343,4.69245e-11,-67.788,1.77388e-11,-4.34464e-11,10,14,,,,
81,2.366834170854271,4.75391e-11,-68.136,1.77033e-11,-4.41214e-11,10,14,,,,
82,2.414572864321608,4.76705e-11,-68.298,1.76251e-11,-4.42919e-11,10,14,,,,
83,2.4623115577889445,4.8072e-11,-68.436,1.76678e-11,-4.47111e-11,10,14,,,,
84,2.5100502512562812,4.87932e-11,-69.024,1.74653e-11,-4.55638e-11,10,14,,,,
85,2.557788944723618,4.94718e-11,-69.288,1.74972e-11,-4.62779e-11,10,14,,,,
86,2.6055276381909547,4.97098e-11,-69.468,1.74333e-11,-4.65514e-11,10,14,,,,
87,2.6532663316582914,5.02818e-11,-69.48,1.76251e-11,-4.7095e-11,10,14,,,,
88,2.701005025125628,5.08538e-11,-69.69,1.765e-11,-4.76919e-11,10,14,,,,
89,2.748743718592965,5.13192e-11,-70.056,1.75043e-11,-4.82461e-11,10,14,,,,
90,2.7964824120603016,5.16709e-11,-70.26,1.74546e-11,-4.86404e-11,10,14,,,,
91,2.8442211055276383,5.22287e-11,-70.302,1.76038e-11,-4.91769e-11,10,14,,,,
92,2.891959798994975,5.28682e-11,-70.452,1.76891e-11,-4.9827e-11,10,14,,,,
93,2.9396984924623117,5.31275e-11,-70.824,1.7451e-11,-5.01823e-11,10,14,,,,
94,2.9874371859296485,5.36746e-11,-71.01,1.74653e-11,-5.07578e-11,10,14,,,,
95,3.035175879396985,5.42608e-11,-71.148,1.75292e-11,-5.13547e-11,10,14,,,,
96,3.082914572864322,5.47156e-11,-71.232,1.76003e-11,-5.18094e-11,10,14,,,,
97,3.1306532663316577,5.56144e-11,-71.46,1.76855e-11,-5.27332e-11,10,14,,,,
98,3.1783919597989945,5.58382e-11,-71.688,1.75399e-11,-5.30174e-11,10,14,,,,
99,3.226130653266331,5.63569e-11,-71.97,1.74439e-11,-5.35929e-11,10,14,,,,
100,3.273869346733668,5.66518e-11,-71.964,1.75399e-11,-5.38736e-11,10,14,,,,
101,3.3216080402010046,5.71811e-11,-72.222,1.74617e-11,-5.44562e-11,10,14,,,,
102,3.3693467336683414,5.76146e-11,-72.39,1.74262e-11,-5.49181e-11,10,14,,,,
103,3.417085427135678,5.81972e-11,-72.732,1.7277e-11,-5.55789e-11,10,14,,,,
104,3.464824120603015,5.88227e-11,-72.774,1.74191e-11,-5.61899e-11,10,14,,,,
105,3.5125628140703515,5.90927e-11,-72.978,1.72983e-11,-5.65061e-11,10,14,,,,
106,3.5603015075376883,5.94018e-11,-72.876,1.74866e-11,-5.67726e-11,10,14,,,,
107,3.608040201005025,5.87872e-11,-72.63,1.75505e-11,-5.61047e-11,10,14,,,,
108,3.6557788944723617,5.35787e-11,-70.872,1.75541e-11,-5.06264e-11,10,14,,,,
